gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,3,Blue,mid,Fenfen,oe:player:cf927db4524390111a8ff429febe376,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Kassadin,Maokai,Shen,Twitch,Cho'Gath,Braum,,,,,,1655,1,3,3,12,20,9,,,0.0,0.0,,0.0,,,0.7251,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16722.0,606.2356,0.244345,676.6767,,14.0,0.5076,3.0,0.1088,4.0,,,10965.0,7334.0,265.8852,0.19034,,,,196.0,185.0,11.0,9.0,1.0,7.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,4,Blue,bot,Fury,oe:player:9607669518f1847eb28362fa3b75f2f,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Tristana,Maokai,Shen,Twitch,Cho'Gath,Braum,,,,,,1655,1,12,1,8,20,9,,,0.0,0.0,,0.0,,,0.7251,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27526.0,997.9215,0.402215,474.6707,,11.0,0.3988,8.0,0.29,3.0,,,14725.0,11094.0,402.1994,0.287929,,,,258.0,254.0,4.0,0.0,3.0,9.3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,5,Blue,sup,Yoon,oe:player:bd1f1cdbac1cc218734749f458c1543,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,Rakan,Maokai,Shen,Twitch,Cho'Gath,Braum,,,,,,1655,1,0,3,20,20,9,,,0.0,0.0,,0.0,,,0.7251,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5791.0,209.9456,0.0846192,437.4381,,24.0,0.8701,9.0,0.3263,8.0,,,9688.0,6057.0,219.5891,0.157196,,,,14.0,14.0,0.0,0.0,0.0,0.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,6,Red,top,Kabe,oe:player:098e5fcb64515732869947191bc0527,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jarvan IV,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,2,2,2,9,20,,,0.0,0.0,,0.0,,,0.3263,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10425.0,377.9456,0.169675,567.9517,,13.0,0.4713,1.0,0.0363,4.0,,,9256.0,5625.0,203.9275,0.207152,,,,215.0,215.0,0.0,0.0,0.0,7.7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,7,Red,jng,Xinyi,oe:player:b85815d04cec053ce6deb8021f2df1b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Gragas,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,0,6,6,9,20,,,0.0,0.0,,0.0,,,0.3263,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499.0,271.8671,0.122052,1193.0755,,29.0,1.0514,4.0,0.145,8.0,,,8276.0,4645.0,168.3988,0.171059,,,,100.0,18.0,82.0,41.0,14.0,3.6254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,8,Red,mid,Doinb,oe:player:9b73925063fe3714ebb4e8c10f551c0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lucian,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,5,4,2,9,20,,,0.0,0.0,,1.0,,,0.3263,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23146.0,839.1299,0.376719,812.4109,,12.0,0.435,4.0,0.145,6.0,,,12066.0,8435.0,305.8006,0.310644,,,,253.0,224.0,29.0,21.0,5.0,9.1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,9,Red,bot,LokeN,oe:player:3d22ad7cc53c6c281ba55278d87f935,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Xayah,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,1,3,4,9,20,,,0.0,0.0,,0.0,,,0.3263,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14868.0,539.0211,0.241988,401.0755,,13.0,0.4713,2.0,0.0725,4.0,,,9759.0,6128.0,222.1631,0.225678,,,,241.0,224.0,17.0,9.0,0.0,8.7372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,10,Red,sup,LvMao,oe:player:c2c169d79a6762334d43bc365ab401a,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lulu,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,1,5,4,9,20,,,0.0,0.0,,0.0,,,0.3263,1.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,199.5045,0.0895656,385.1964,,19.0,0.6888,2.0,0.0725,6.0,,,5952.0,2321.0,84.145,0.085467,,,,12.0,11.0,1.0,0.0,1.0,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,100,Blue,team,,,Suning,oe:team:8d47748b0e2a0ac34c90891889805a8,,Maokai,Shen,Twitch,Cho'Gath,Braum,,,,,,1655,1,20,9,60,20,9,,,,,0.0,,,,0.7251,1.0514,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,8.0,3.0,,,,,,,68436.0,2481.0634,,3370.8036,,93.0,3.3716,28.0,1.0151,29.0,,,56686.0,38529.0,1396.8218,,,,,827.0,698.0,129.0,70.0,10.0,29.9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719-2809,partial,https://lpl.qq.com/es/stats.shtml?bmid=2719,LPL,2017,Summer,0,2017-08-20 07:15:39,2,7.15,200,Red,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,Elise,Kalista,Kog'Maw,Sejuani,Gnar,,,,,,1655,0,9,20,18,9,20,,,,,1.0,,,,0.3263,1.0514,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,0.0,1.0,,,1.0,3.0,8.0,,,,,,,61441.0,2227.4683,,3359.71,,86.0,3.1178,13.0,0.4713,28.0,,,45309.0,27152.0,984.3625,,,,,821.0,692.0,129.0,71.0,20.0,29.7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,1,Blue,top,Xiyang,oe:player:44520ade85036cb4df0e9c33de1a2bd,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rumble,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,2,2,12,23,8,,,0.0,0.0,,0.0,,,0.6122,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27892.0,742.4667,0.269741,462.7507,,23.0,0.6122,3.0,0.0799,8.0,,,14154.0,9301.0,247.5865,0.195662,,,,287.0,257.0,30.0,13.0,4.0,7.6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,2,Blue,jng,World6,oe:player:c5b867b70250ef020bcfd00fdac2953,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Gragas,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,5,1,8,23,8,,,0.0,0.0,,0.0,,,0.6122,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12842.0,341.8456,0.124194,872.7152,,30.0,0.7986,12.0,0.3194,5.0,,,12942.0,8089.0,215.3239,0.170165,,,,129.0,27.0,102.0,65.0,4.0,3.4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,3,Blue,mid,ICON,oe:player:dd912956b69fb3e570820021206968a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Jayce,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,12,0,9,23,8,,,0.0,0.0,,1.0,,,0.6122,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36538.0,972.6176,0.353355,506.7524,,19.0,0.5058,7.0,0.1863,7.0,,,17416.0,12563.0,334.4188,0.264286,,,,311.0,286.0,25.0,15.0,1.0,8.2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,4,Blue,bot,Jiekou,oe:player:a59a2e2680fa1436b144a5068e1eb9a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Varus,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,3,4,8,23,8,,,0.0,0.0,,0.0,,,0.6122,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15488.0,412.2804,0.149783,426.6016,,22.0,0.5856,15.0,0.3993,10.0,,,14535.0,9682.0,257.7285,0.203677,,,,288.0,271.0,17.0,14.0,0.0,7.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,5,Blue,sup,COLD,oe:player:3f7ff4daa99912d1b0c8c64340edb9f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rakan,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,1,1,18,23,8,,,0.0,0.0,,0.0,,,0.6122,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10643.0,283.3097,0.102927,377.3026,,54.0,1.4374,16.0,0.4259,16.0,,,12754.0,7901.0,210.3194,0.16621,,,,26.0,21.0,5.0,1.0,0.0,0.6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,6,Red,top,Jinoo,oe:player:fa63162e5fdad40447d9895396a62fc,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Gnar,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,1,7,3,8,23,,,0.0,0.0,,0.0,,,0.213,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12994.0,345.8917,0.198794,888.8465,,19.0,0.5058,10.0,0.2662,3.0,,,10758.0,5905.0,157.1872,0.172357,,,,219.0,212.0,7.0,4.0,0.0,5.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,7,Red,jng,eimy,oe:player:05bbbf6959f2b7ace12e90d1a58a212,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Zac,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,0,4,6,8,23,,,0.0,0.0,,0.0,,,0.213,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6060.0,161.3132,0.0927116,1002.6708,,34.0,0.9051,7.0,0.1863,10.0,,,9841.0,4988.0,132.7773,0.14559,,,,137.0,12.0,125.0,81.0,8.0,3.6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,8,Red,mid,Cool,oe:player:22ba039c77c8aeefbe9df63f76050ac,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Cassiopeia,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,3,6,3,8,23,,,0.0,0.0,,0.0,,,0.213,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22576.0,600.9583,0.345389,466.5306,,8.0,0.213,16.0,0.4259,3.0,,,13540.0,8687.0,231.2422,0.253564,,,,314.0,299.0,15.0,10.0,1.0,8.3585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,9,Red,bot,imp,oe:player:5d859973609e453b2c48448851e4bfb,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Tristana,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,3,3,2,8,23,,,0.0,0.0,,0.0,,,0.213,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18954.0,504.543,0.289976,541.331,,14.0,0.3727,15.0,0.3993,3.0,,,15046.0,10193.0,271.331,0.297524,,,,376.0,332.0,44.0,16.0,1.0,10.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,10,Red,sup,pyl,oe:player:707db7bba13f08e124e564143ff4aa3,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Alistar,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,1,3,5,8,23,,,0.0,0.0,,0.0,,,0.213,0.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.0,127.2405,0.0731289,602.7684,,61.0,1.6238,11.0,0.2928,16.0,,,9340.0,4487.0,119.441,0.130965,,,,55.0,55.0,0.0,0.0,0.0,1.4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,100,Blue,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,Thresh,Kalista,Twitch,Elise,Sejuani,,,,,,2254,1,23,8,55,23,8,,,,,1.0,,,,0.6122,0.8252,,3.0,1.0,,,,,,,,,3.0,,,,,,,,,2.0,0.0,,,0.0,8.0,3.0,,,,,,,103403.0,2752.52,,2646.1224,,148.0,3.9397,53.0,1.4108,46.0,,,71801.0,47534.0,1265.3239,,,,,1041.0,862.0,179.0,108.0,9.0,27.7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2810,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 08:12:05,1,7.15,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Maokai,Jarvan IV,Kog'Maw,Lucian,Syndra,,,,,,2254,0,8,23,19,8,23,,,,,0.0,,,,0.213,0.8252,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,0.0,2.0,,,1.0,3.0,8.0,,,,,,,65364.0,1739.9468,,3502.1473,,136.0,3.6202,59.0,1.5705,35.0,,,58525.0,34258.0,911.9255,,,,,1101.0,910.0,191.0,111.0,10.0,29.3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,1,Blue,top,Xiyang,oe:player:44520ade85036cb4df0e9c33de1a2bd,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rumble,Thresh,Kalista,Twitch,Shen,Jax,,,,,,1877,0,0,4,3,10,21,,,0.0,0.0,,0.0,,,0.3197,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8063.0,257.7411,0.179154,381.2893,,15.0,0.4795,3.0,0.0959,6.0,,,10116.0,6032.0,192.8183,0.188041,,,,237.0,207.0,30.0,6.0,0.0,7.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,2,Blue,jng,World6,oe:player:c5b867b70250ef020bcfd00fdac2953,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Elise,Thresh,Kalista,Twitch,Shen,Jax,,,,,,1877,0,6,5,3,10,21,,,0.0,0.0,,0.0,,,0.3197,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10473.0,334.7789,0.232702,603.0048,,27.0,0.8631,11.0,0.3516,8.0,,,10643.0,6559.0,209.6644,0.204471,,,,122.0,29.0,93.0,72.0,1.0,3.8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,3,Blue,mid,ICON,oe:player:dd912956b69fb3e570820021206968a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Jayce,Thresh,Kalista,Twitch,Shen,Jax,,,,,,1877,0,2,4,3,10,21,,,0.0,0.0,,0.0,,,0.3197,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11850.0,378.796,0.263298,409.2275,,14.0,0.4475,7.0,0.2238,4.0,,,11876.0,7792.0,249.0783,0.24291,,,,251.0,229.0,22.0,13.0,0.0,8.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,4,Blue,bot,Jiekou,oe:player:a59a2e2680fa1436b144a5068e1eb9a,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Varus,Thresh,Kalista,Twitch,Shen,Jax,,,,,,1877,0,1,5,5,10,21,,,0.0,0.0,,0.0,,,0.3197,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9908.0,316.7182,0.220148,497.9648,,11.0,0.3516,13.0,0.4156,3.0,,,11143.0,7059.0,225.6473,0.220058,,,,253.0,245.0,8.0,8.0,0.0,8.0874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,5,Blue,sup,COLD,oe:player:3f7ff4daa99912d1b0c8c64340edb9f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Blitzcrank,Thresh,Kalista,Twitch,Shen,Jax,,,,,,1877,0,1,3,7,10,21,,,0.0,0.0,,0.0,,,0.3197,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.0,150.6233,0.104697,400.1172,,50.0,1.5983,5.0,0.1598,16.0,,,8720.0,4636.0,148.1939,0.14452,,,,14.0,14.0,0.0,0.0,0.0,0.4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,6,Red,top,Jinoo,oe:player:fa63162e5fdad40447d9895396a62fc,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Camille,Maokai,Jarvan IV,Gragas,LeBlanc,Renekton,,,,,,1877,1,7,3,2,21,10,,,0.0,0.0,,1.0,,,0.6713,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11485.0,367.1284,0.213881,543.1646,,20.0,0.6393,7.0,0.2238,7.0,,,13778.0,9694.0,309.8775,0.215083,,,,234.0,222.0,12.0,4.0,0.0,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,7,Red,jng,eimy,oe:player:05bbbf6959f2b7ace12e90d1a58a212,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Rek'Sai,Maokai,Jarvan IV,Gragas,LeBlanc,Renekton,,,,,,1877,1,3,2,11,21,10,,,0.0,0.0,,0.0,,,0.6713,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075.0,258.1247,0.150378,824.8162,,21.0,0.6713,12.0,0.3836,9.0,,,11699.0,7615.0,243.4204,0.168955,,,,110.0,31.0,79.0,64.0,1.0,3.5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,8,Red,mid,Cool,oe:player:22ba039c77c8aeefbe9df63f76050ac,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Cassiopeia,Maokai,Jarvan IV,Gragas,LeBlanc,Renekton,,,,,,1877,1,6,2,5,21,10,,,0.0,0.0,,0.0,,,0.6713,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9461.0,302.4294,0.176189,340.2131,,13.0,0.4156,4.0,0.1279,5.0,,,14383.0,10299.0,329.2168,0.228507,,,,254.0,242.0,12.0,10.0,2.0,8.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,9,Red,bot,imp,oe:player:5d859973609e453b2c48448851e4bfb,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Kog'Maw,Maokai,Jarvan IV,Gragas,LeBlanc,Renekton,,,,,,1877,1,4,2,7,21,10,,,0.0,0.0,,0.0,,,0.6713,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22960.0,733.9371,0.427576,413.3191,,13.0,0.4156,12.0,0.3836,1.0,,,15146.0,11062.0,353.6068,0.245436,,,,316.0,295.0,21.0,18.0,0.0,10.1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720-2811,partial,https://lpl.qq.com/es/stats.shtml?bmid=2720,LPL,2017,Summer,0,2017-08-20 09:07:29,2,7.15,10,Red,sup,pyl,oe:player:707db7bba13f08e124e564143ff4aa3,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Lulu,Maokai,Jarvan IV,Gragas,LeBlanc,Renekton,,,,,,1877,1,1,1,10,21,10,,,0.0,0.0,,0.0,,,0.6713,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.0,54.8855,0.0319751,233.1593,,36.0,1.1508,7.0,0.2238,10.0,,,10485.0,6401.0,204.6137,0.142019,,,,12.0,12.0,0.0,0.0,0.0,0.3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
